FIPS,X,Y,Year,SMOKING,POVERTY,PM25,NO2,SO2,LBC_RATE
31145,-377808.4872,1915602.784,2011,22,11.4,5.87,0.49,0.006,46
31147,23846.69845,1901032.392,2011,26.3,14.4,8.63,0.89,0.006,54
31149,-282034.7625,2163106.341,2011,22.2,17.3,5,0.45,0.001,45
31151,-95830.18723,1946279.671,2011,22.9,11.1,8.13,0.73,0.002,47
31153,-9350.277196,2011640.883,2011,18.8,6.6,9.97,1.03,0.019,64
31155,-53001.27743,2024500.402,2011,22.7,8.2,9.6,0.86,0.011,55
31157,-634800.0547,2120031.477,2011,21.3,16.9,4.98,0.34,0.001,47
31159,-95266.67734,1985279.319,2011,19.2,8,8.57,0.76,0.002,51
31161,-523026.4219,2184859.45,2011,23.3,16.6,4.12,0.31,0.001,43
31163,-247506.7084,2027555.17,2011,24,13.8,5.96,0.44,0.001,46
31165,-633130.164,2191217.416,2011,19.1,17.2,4.85,0.33,0.001,48
31167,-98335.96622,2102235.438,2011,20.6,9.4,8.23,0.65,0.004,41
31169,-134640.6054,1907850.11,2011,22.4,11.3,7.45,0.63,0.001,46
31171,-375097.4244,2110250.03,2011,20.6,15.2,4.83,0.5,0.005,45
31173,-44643.29798,2128740.342,2011,31,23.2,9.19,0.85,0.013,55
31175,-246803.9713,2066367.68,2011,21.7,12.6,5.53,0.56,0.001,43
31177,-18369.41436,2058471.368,2011,19.4,7.3,9.96,1.31,0.019,65
31179,-91794.38424,2134875.433,2011,18.5,14.4,8.06,0.54,0.006,40
31181,-211030.9277,1909520.953,2011,22.7,14.4,6.52,0.63,0.001,56
31183,-208193.8405,2104161.369,2011,19.7,15.4,5.23,0.44,0.001,42
31185,-133501.6535,1985866.405,2011,22.2,11.1,7.74,0.72,0.001,48
32001,-1883735.195,2062395.313,2011,25,12.9,4.22,0.24,0,46
32003,-1682683.582,1631615.575,2011,23.9,16.8,4.42,0.53,0,52
32005,-2007919.176,2015829.448,2011,21.5,9.9,5.88,0.36,0,43
32007,-1600640.783,2178718.499,2011,22.9,10.7,4,0.18,0,54
32009,-1870784.152,1852446.42,2011,28.5,17.9,5.05,0.16,0,58
32011,-1702694.728,2066994.926,2011,23,9.6,4,0.15,0,56
32013,-1817922.758,2256925.398,2011,24.6,11.2,3.98,0.18,0,52
32015,-1767708.645,2075674.166,2011,26.2,10.4,4,0.16,0,57
32017,-1639258.748,1786045.056,2011,23.7,14.1,4.09,0.21,0,53
32019,-1969407.883,2018469.856,2011,27.9,12.7,5.27,0.41,0,45
32021,-1919178.143,1950757.889,2011,32.9,17.8,5.13,0.17,0,52
32023,-1765895.615,1857776.872,2011,31.5,16.5,4.23,0.15,0,57
32027,-1866902.913,2157379.606,2011,25.3,19.3,3.95,0.22,0,57
32029,-1986021.246,2072079.407,2011,26.1,8.9,5.07,0.62,0,43
32031,-1963789.049,2206348.676,2011,21.9,13.2,4.23,0.3,0,50
32033,-1601271.384,1984156.452,2011,27.9,14.1,4,0.13,0,53
32510,-2012237.68,2044579.753,2011,25.8,14.8,5.69,0.41,0,43
33001,1956049.259,2534932.499,2011,20.7,10.4,7.42,0.75,0.012,58
33003,1962921.978,2577742.681,2011,21.2,10.9,6.74,0.68,0.005,58
33005,1908044.364,2453356.845,2011,21,10.6,7.92,0.87,0.01,55
33007,1931607.691,2663377.455,2011,23.8,14.6,6.07,0.65,0.001,58
33009,1913162.575,2572336.564,2011,17.1,11.4,6.86,0.66,0.004,55
33011,1950242.243,2463772.63,2011,19,8.4,8.29,0.96,0.018,57
33013,1942222.162,2505807.878,2011,18.2,8.8,7.78,0.64,0.015,58
33015,1994471.34,2483817.944,2011,17,6.4,8.27,1.32,0.02,57
33017,1993053.329,2519233.184,2011,20.3,11.4,7.77,0.76,0.015,58
33019,1898072.899,2501748.806,2011,20.3,10.8,7.36,1.01,0.008,56
34001,1803710.599,2031834.035,2011,23.4,13.1,10.18,1.99,0.01,62
34003,1814401.264,2204752.455,2011,15.8,6.6,10.72,6.15,0.008,40
34005,1793128.135,2075366.679,2011,19.5,5.7,10.53,2.99,0.011,54
34007,1770779.48,2061835.737,2011,21.5,13.2,11,3.33,0.012,60
34009,1800201.815,1993222.583,2011,23.3,11.8,10.64,1.72,0.01,64
34011,1768774.33,2011919.092,2011,26.1,16.7,11.01,1.73,0.011,65
34013,1804735.869,2182643.518,2011,19.8,17.2,11.03,8.37,0.011,43
34015,1757950.477,2048967.108,2011,21.2,7.4,11,3.24,0.013,66
34017,1819905.966,2180131.941,2011,17,16.2,11.32,10.13,0.009,41
34019,1755884.159,2146097.44,2011,14.7,4.3,10.38,2.72,0.018,41
34021,1780222.646,2119053.231,2011,18,11.1,11.06,3.27,0.014,48
34023,1800141.087,2141559.363,2011,15.7,8.5,10.99,4.84,0.012,48
34025,1820299.025,2125684.596,2011,18.2,6.9,10.79,3.72,0.009,52
34027,1778629.855,2185127.613,2011,14.5,5,9.94,3.04,0.014,44
34029,1824854.704,2083480.234,2011,22.2,11.3,10.4,2.49,0.008,57
34031,1794089.083,2208556.382,2011,18.7,16.2,10.1,2.9,0.01,45
34033,1743771.149,2031005.452,2011,23.4,11.8,11.47,2.78,0.014,65
34035,1780207.58,2151254.925,2011,12.8,5.2,11.15,4,0.015,43
34037,1759786.533,2212712.261,2011,18.7,5.8,9.05,1.19,0.014,53
34039,1803087.26,2167525.559,2011,18.6,10.7,11.38,7.91,0.012,41
34041,1741874.528,2176288.673,2011,20.3,7.7,9.38,1.81,0.019,53
35001,-963188.3953,1386691.201,2011,21.6,19.7,4.78,0.51,0,38
35003,-1135550.951,1279610.778,2011,23.2,21.9,4.64,0.18,0,32
35005,-781854.9846,1178638.919,2011,23.5,22.3,4.36,0.26,0,47
35006,-1084544.212,1385659.523,2011,26.4,29.9,4.67,0.21,0.001,32
35007,-765272.3634,1541482.573,2011,19.4,19.5,4.74,0.22,0,37
35009,-668062.1295,1304991.166,2011,22.2,18.5,5.36,0.39,0.005,41
35011,-766954.2879,1287248.125,2011,21.2,22.5,4.24,0.26,0,42
35013,-1012142.999,1088783.153,2011,19,29.2,4.16,0.32,0,41
35015,-775358.9983,1078226.936,2011,24.6,15.2,4.73,0.28,0,55
35017,-1150457.418,1149138.123,2011,20.7,20.6,4.02,0.2,0,37
35019,-796007.7502,1348351.719,2011,21.7,25.4,4.4,0.24,0,40
35021,-699107.961,1451609.945,2011,19.5,15.2,5.03,0.26,0,39
35023,-1193391.874,1062011.675,2011,21.2,25.8,4,0.18,0,49
35025,-689508.9883,1106809.451,2011,24.8,18.6,4.99,0.41,0,54
35027,-868706.7008,1229737.139,2011,22.9,17,4.01,0.2,0,41
35028,-920555.1069,1474062.756,2011,13.6,3.8,4.95,0.34,0.001,31
35029,-1099680.901,1080150.96,2011,23.2,28.1,4.02,0.23,0,44
35031,-1098530.228,1462795.035,2011,24,31.8,4.73,0.24,0.002,36
35033,-797811.2659,1477446.746,2011,19,23.8,4.83,0.21,0,33
35035,-907455.5889,1106600.705,2011,24.3,19.2,4.04,0.2,0,45
35037,-681830.4598,1365559.793,2011,23.3,21.9,5.21,0.3,0.001,41
35039,-946787.1768,1549179.978,2011,22.1,22.7,4.48,0.28,0.003,27
35041,-684934.5582,1244290.864,2011,23.1,24.7,4.98,0.37,0.003,39
35043,-972524.3119,1459556.863,2011,20.5,14.9,4.88,0.33,0.001,34
35045,-1090289.177,1566429.877,2011,26,17.8,4.14,0.65,0.012,35
35047,-791831.6016,1417412.551,2011,20.2,24.4,4.62,0.23,0,38
35049,-895412.7228,1430475.272,2011,19,16.5,4.86,0.27,0,35
35051,-1035365.194,1178930.07,2011,26,23.1,3.98,0.2,0,51
35053,-999948.4749,1273334.445,2011,24.4,26.8,4.02,0.22,0,38
35055,-852412.1223,1546671.006,2011,18.5,27.2,4.52,0.18,0,29
35057,-894223.1289,1332973.593,2011,27.2,27,4.11,0.27,0,37
35059,-662496.2171,1518646.168,2011,22.4,19.5,5.12,0.28,0,40
35061,-979888.2166,1350756.687,2011,23.4,21.3,4.15,0.38,0,38
36001,1780443.169,2385249.289,2011,18.2,13.6,8.36,1.22,0.002,63
36003,1464342.964,2278548.815,2011,22.9,18.1,8.01,0.83,0.015,59
36005,1834509.187,2196946.254,2011,20.8,30.3,11.02,8.91,0.007,38
36007,1643936.98,2304050.692,2011,20.7,17.5,8.07,1,0.01,54
36009,1412014.758,2267732.697,2011,25.8,18.7,8.17,1.19,0.02,59
36011,1567737.518,2374439.526,2011,23.9,14,8.7,1.1,0.01,59
36013,1356925.681,2255464.747,2011,25.5,19.8,9.01,1.29,0.026,63
36015,1568845.615,2286060.403,2011,22.5,16.4,8.21,0.75,0.017,62
36017,1652705.228,2344047.232,2011,23.2,16.6,8,1.08,0.007,54
36019,1748150.048,2623675.29,2011,20.1,15.5,6.66,0.73,0,54
36021,1816659.884,2353655.649,2011,20.7,10.4,8.23,1.2,0.002,61
36023,1613685.107,2347274.963,2011,21.3,17.7,8.01,1.26,0.01,55
36025,1711335.093,2323192.08,2011,23.1,17.1,8,0.9,0.005,62
36027,1820406.179,2298754.25,2011,17.8,10.1,9.09,1.3,0.003,52
36029,1397300.328,2323592.893,2011,20.8,15.3,8.87,1.76,0.015,62
36031,1757119.24,2553752.167,2011,19.4,14.6,6.43,0.6,0.001,55
36033,1703903.787,2595627.355,2011,23.5,20.7,6.06,0.62,0.001,59
36035,1731906.788,2432891.232,2011,24.8,16.6,7.49,0.81,0.002,56
36037,1435433.15,2357644.153,2011,21.9,13,8.99,1.9,0.01,63
36039,1776833.617,2347254.627,2011,24.5,16,8.17,0.91,0.003,67
36041,1712275.97,2490987.62,2011,19.3,10.7,6.56,0.68,0.001,55
36043,1681804.141,2456217.556,2011,21.6,16.9,6.97,0.76,0.002,56
36045,1590775.698,2508226.523,2011,21.4,17.4,7.08,0.92,0.002,59
36047,1833913.467,2172024.905,2011,18.9,23.6,11.63,7.93,0.007,39
36049,1634724.239,2487703.529,2011,23.3,12.1,6.85,0.72,0.002,56
36051,1474589.851,2334175.807,2011,20.9,13.5,8.41,1.13,0.01,59
36053,1638111.937,2388843.96,2011,20.8,11.9,8.01,1.34,0.005,60
36055,1471985.02,2381307.728,2011,17.3,16.4,9.05,1.84,0.008,59
36057,1735811.102,2409536.493,2011,24,19,7.96,1.11,0.002,56
36059,1859870.436,2189947.365,2011,15.5,7,10.19,6.19,0.005,38
36061,1827575.68,2186232.241,2011,14.6,18.4,11.63,9.84,0.008,37
36063,1387460.155,2371359.136,2011,23.1,12.9,9.29,2.15,0.012,66
36065,1648770.996,2428756.763,2011,21.8,17.1,7.58,0.86,0.003,56
36067,1594290.542,2390104.004,2011,19.2,15.6,8.38,1.44,0.008,60
36069,1509820.646,2355302.693,2011,18.1,10.7,8.49,0.97,0.01,59
36071,1784395.906,2248556.365,2011,19.3,13.9,9.18,1.33,0.007,56
36073,1427249.188,2384624.13,2011,23.8,14.5,9.07,2.06,0.009,64
36075,1588690.728,2436988.083,2011,23.8,19.3,7.87,1.05,0.004,57
36077,1695430.803,2369555.448,2011,20,16.4,8,0.88,0.004,56
36079,1828676.407,2261806.233,2011,15.5,5.9,9.08,2.01,0.004,47
36081,1841804.183,2182258.761,2011,16.9,16,11.23,8.31,0.007,38
36083,1814336.67,2406093.9,2011,20.9,12,8.04,1.03,0.001,69
36085,1817579.991,2161994.379,2011,20.6,12.5,10.76,7.85,0.007,43
36087,1813564.819,2226668.669,2011,15.9,14.1,9.91,2.49,0.007,37
36089,1647135.996,2571722.277,2011,22.3,18.8,6.16,0.74,0.001,62
36091,1776076.011,2442465.765,2011,17.6,7.1,7.79,1.01,0.001,62
36093,1768117.621,2407434.527,2011,20.7,14.1,8.31,1.26,0.002,60
36095,1743539.37,2375273.679,2011,22.3,11.4,7.94,0.8,0.002,56
36097,1553949.123,2311832.582,2011,22.7,14.1,8.12,0.86,0.016,61
36099,1549405.809,2355026.711,2011,23.5,13.3,8.77,1,0.012,59
36101,1515917.072,2289805.219,2011,22.6,18.1,8.04,0.86,0.014,62
36103,1916558.965,2219152.491,2011,18.1,6.9,9.46,2.92,0.004,46
36105,1739211.263,2274248.013,2011,24,17,8.41,0.92,0.007,63
36107,1604638.584,2296816.053,2011,19.9,10.9,8.05,0.84,0.015,55
36109,1584749.021,2324857.448,2011,13.3,20,8.27,0.76,0.015,61
36111,1775867.93,2302403.31,2011,20.5,14.5,8.71,1.09,0.004,62
36113,1765770.902,2492083.498,2011,21.5,13.9,7.08,0.74,0.001,55
36115,1804774.034,2472917.923,2011,23.2,14.1,7.55,0.91,0.001,67
36117,1524638.913,2392871.668,2011,21.6,12.8,8.97,1.31,0.008,59
36119,1835028.388,2232826.671,2011,15.2,10,9.87,3.81,0.005,39
36121,1439265.332,2324433.93,2011,25,11.6,8.34,1.49,0.012,60
36123,1530166.579,2334378.468,2011,21.4,15.1,8.32,0.81,0.013,59
37001,1474728.089,1572762.401,2011,25.4,17.8,10.27,1.04,0.012,60
37003,1320295.845,1533038.997,2011,26.2,18.2,9.82,1.01,0.013,70
37005,1314686.836,1596855.37,2011,26.3,20.3,8.17,0.83,0.009,70
37007,1432790.709,1443984.99,2011,26.9,24.9,11.02,0.79,0.006,79
37009,1282966.394,1585422.594,2011,25.7,19.5,7.93,0.87,0.009,70
37011,1251796.433,1540204.588,2011,24.2,20.8,8.05,0.56,0.01,72
37013,1709880.255,1554745.801,2011,24.1,22.3,8.8,0.77,0.003,62
37015,1686744.852,1615496.926,2011,26.6,25.1,8.94,0.79,0.007,62
37017,1577416.075,1428761.544,2011,27,23.7,10.14,0.52,0.008,69
37019,1617731.315,1374464.226,2011,25.2,18.1,8.75,0.33,0.009,66
37021,1205489.367,1480787.544,2011,22.3,18.2,8.78,1,0.011,57
37023,1276514.134,1506834.895,2011,26.6,20.7,9.29,0.73,0.011,72
37025,1385195.632,1483013.976,2011,22.1,13,11.22,1.67,0.011,69
37027,1287060,1531518.525,2011,28.2,20.8,9.31,0.65,0.011,70
37029,1746713.975,1664623.636,2011,22.6,9.3,8.99,0.79,0.012,67
37031,1742993.493,1485548.212,2011,24.1,16.7,7.47,0.36,0.003,65
37033,1473661.73,1612333.892,2011,28.6,19.8,9.88,1.05,0.019,64
37035,1321432.026,1503977.361,2011,23.9,14.5,10.7,1.21,0.015,71
37037,1494044.085,1537413.373,2011,18.8,11.3,10.95,0.96,0.007,55
37039,1075668.387,1409410.991,2011,25.9,18,9.98,0.8,0.014,67
37041,1717104.377,1631166.367,2011,25.5,25.1,8.74,0.68,0.009,62
37043,1104919.49,1404573.347,2011,24.3,22.3,9.6,0.66,0.01,62
37045,1296774.667,1462918.922,2011,26.7,20,10.8,1.13,0.013,73
37047,1576210.284,1388925.415,2011,27.2,25.9,9.58,0.44,0.008,72
37049,1697494.859,1510019.832,2011,23,15.7,8.38,0.6,0.004,65
37051,1545014.124,1472239.09,2011,23.9,19.1,11.06,0.79,0.005,72
37053,1763878.691,1670135.135,2011,24.4,11.7,8.83,0.84,0.011,69
37055,1798253.644,1604192.673,2011,21.9,11.1,7.88,0.73,0.003,69
37057,1407800.143,1532761.676,2011,26.5,14.7,10.99,1.13,0.01,65
37059,1376002.495,1542989.916,2011,23.4,11.8,10.69,1.22,0.011,65
37061,1626897.935,1474774.311,2011,26.1,20.2,9.41,0.71,0.007,67
37063,1520852.145,1580156.875,2011,17.5,19.5,10.57,1.07,0.011,59
37065,1635788.182,1587878.711,2011,27.5,25.6,9.86,1.02,0.005,67
37067,1397694.609,1569407.773,2011,22.5,18.6,10.52,1.28,0.011,68
37069,1571748.504,1594889.666,2011,24.9,16.2,10,1.22,0.008,65
37071,1330908.701,1463722.596,2011,26.8,16.6,11.13,1.4,0.015,73
37073,1702334.911,1662006.436,2011,25.5,16.6,8.84,0.86,0.016,64
37075,1093298.55,1436078.013,2011,27.4,22.1,9.37,0.77,0.013,67
37077,1535005.921,1613210.202,2011,25.6,16.1,9.72,0.97,0.015,61
37079,1637921.407,1539543.085,2011,25.5,25.8,10.01,1.12,0.004,67
37081,1439791.529,1570775.945,2011,20.7,18.8,10.61,1.24,0.011,71
37083,1623563.726,1624783.652,2011,27.8,26.8,9.27,0.99,0.008,64
37085,1534801.605,1506770.297,2011,24.3,18.5,10.95,0.87,0.004,63
37087,1166148.013,1468980.246,2011,25.2,18.6,8.48,0.69,0.011,59
37089,1214308.512,1450981.49,2011,22.3,13.3,9.17,0.83,0.009,58
37091,1679783.717,1647579.887,2011,25.6,28.3,9,0.85,0.012,64
37093,1509167.122,1462165.108,2011,23.7,18.7,11.02,0.75,0.004,74
37095,1763204.221,1568816.331,2011,25.7,22.5,8.22,0.66,0.003,60
37097,1349138.009,1524687.672,2011,22,13.5,10.39,1.16,0.013,65
37099,1156077.938,1437274.96,2011,24,20.2,8.79,0.44,0.008,59
37101,1576397.465,1531400.34,2011,23.8,15.3,10.57,0.98,0.004,66
37103,1676368.487,1494220.466,2011,26.3,19,8.72,0.59,0.005,64
37105,1505940.861,1513658.565,2011,23.9,20,10.99,0.85,0.005,60
37107,1646302.997,1513043.27,2011,26.6,25.4,9.55,0.86,0.005,66
37109,1323677.525,1484314.988,2011,23.5,14.2,10.93,1.32,0.016,68
37111,1247170.21,1494736.273,2011,28.7,19.5,8.96,0.68,0.01,68
37113,1132960.345,1418734.132,2011,24.9,19,9.24,0.59,0.008,60
37115,1186006.548,1505916.697,2011,25.9,21.2,8.61,0.96,0.015,69
37117,1680413.528,1588520.683,2011,25.5,24.8,8.98,0.83,0.005,66
37119,1362697.348,1463374.166,2011,16.2,17.1,11.25,2.16,0.013,68
37121,1231540.194,1530025.882,2011,26.9,19.2,8.17,0.56,0.011,70
37123,1443588.974,1486516.397,2011,25.5,27.3,11.05,0.62,0.006,70
37125,1481683.846,1490671.681,2011,20.6,15.1,11.01,0.65,0.005,63
37127,1600385.578,1587248.999,2011,25.1,19.7,10.17,1.04,0.006,64
37129,1646097.352,1398296.877,2011,21.4,17.5,8.32,0.35,0.01,66
37131,1642325.495,1646805.024,2011,28.3,25.6,9.09,0.86,0.01,65
37133,1676336.57,1460888.579,2011,23.7,16,8.65,0.49,0.007,65
37135,1498854.676,1579049.044,2011,15.7,17,10.49,1.06,0.012,54
37137,1729079.643,1519154.323,2011,23.7,18.6,7.93,0.51,0.003,64
37139,1742060.758,1653103.173,2011,24.3,21.2,9.16,0.71,0.012,67
37141,1638010.356,1430021.552,2011,24.4,16.4,8.81,0.43,0.01,66
37143,1730519.803,1640428.514,2011,23.7,18.6,8.74,0.62,0.01,68
37145,1505394.763,1617645.776,2011,25.8,18.1,9.76,1.08,0.019,65
37147,1662198.209,1556593.377,2011,23,24.9,9.39,0.94,0.004,67
37149,1242895.468,1448685.554,2011,23.6,16.5,9.81,0.95,0.009,59
37151,1445280.416,1529734.553,2011,27.2,16.2,10.96,0.95,0.008,56
37153,1463896.202,1452940.213,2011,26.7,25.2,11.01,0.72,0.005,78
37155,1528493.411,1422787.013,2011,29,30.9,10.86,0.76,0.005,80
37157,1434932.939,1605912.888,2011,28.5,16.7,10.04,1.11,0.014,71
37159,1382960.571,1511317.321,2011,26.7,18.9,11.05,1.21,0.012,64
37161,1263152.818,1465512.044,2011,28,20.5,9.78,0.86,0.01,68
37163,1586724.023,1473472.829,2011,25.8,23.8,10.34,0.75,0.006,68
37165,1490869.031,1438927.834,2011,26,27.9,11.01,0.81,0.004,81
37167,1413285.618,1479056.188,2011,25.6,17.5,11.1,0.79,0.008,66
37169,1394188.124,1599626.409,2011,27.9,15.9,9.61,1.13,0.011,71
37171,1354669.092,1594547.909,2011,26.1,21.6,9,0.86,0.009,71
37173,1121743.842,1455205.271,2011,27.7,19.3,9.15,0.64,0.011,60
37175,1187967.651,1432054.99,2011,22.1,16.2,9.03,0.42,0.008,57
37177,1759744.963,1602276.313,2011,28,28,8.16,0.72,0.005,60
37179,1394272.731,1439225.335,2011,18.7,10.6,11.06,0.92,0.008,65
37181,1555147.596,1623916.995,2011,29.4,25.6,9.69,1.01,0.014,66
37183,1545650.8,1556677.834,2011,15.3,11.6,10.7,1.13,0.006,57
37185,1580830.177,1632431.425,2011,27.5,25.5,9.23,1.1,0.01,59
37187,1727246.941,1596012.316,2011,25.4,23.4,8.53,0.73,0.005,63
37189,1269211.479,1560293.27,2011,18,25.9,7.98,0.62,0.01,72
37191,1611551.667,1520555.882,2011,25,21.9,10.17,1.01,0.004,66
37193,1316547.473,1564807.212,2011,27.1,24.5,8.93,0.81,0.01,69
37195,1611858.913,1559545.423,2011,25.4,24.7,10.09,1.09,0.004,67
37197,1361162.478,1566766.534,2011,26.2,17.2,9.89,0.96,0.011,65
37199,1220636.087,1515441.143,2011,26.1,20.3,8.2,0.58,0.012,69
38001,-505289.6103,2584999.077,2011,23,10.4,4,0.61,0.003,42
38003,-158433.0322,2662289.064,2011,22,10.6,4.38,0.64,0.002,46
38005,-252894.5922,2790292.48,2011,33.7,27.6,4,0.57,0.003,53
38007,-562854.9523,2692104.201,2011,22.4,9,4,0.47,0.004,35
38009,-359087.5839,2874546.088,2011,22.4,10.4,4,0.9,0.007,61
38011,-581783.7303,2592438.83,2011,21.3,8.5,4,0.44,0.002,43
38013,-484117.1265,2881866.569,2011,24.4,8.8,4,0.82,0.029,50
38015,-341439.7926,2673167.442,2011,19.1,9.1,4.04,0.63,0.031,43
38017,-95461.77057,2660867.949,2011,19.3,12.4,4.99,0.59,0.002,48
38019,-183219.0043,2865616.656,2011,22.1,9.3,4,0.6,0.001,46
38021,-193968.805,2571687.534,2011,21,10.4,5,0.6,0.003,48
38023,-555727.2924,2889822.515,2011,23.2,9.4,4,0.59,0.025,54
38025,-502537.6704,2724572.716,2011,24.5,10.8,4.02,1,0.013,46
38027,-219266.2088,2750384.378,2011,24.6,11.2,4,0.54,0.003,47
38029,-327286.5758,2595716.03,2011,23.6,12.8,4.14,0.46,0.015,40
38031,-218699.106,2721598.915,2011,22.9,8.1,4.01,0.41,0.003,46
38033,-599408.5132,2685745.783,2011,24.1,12.2,4,0.4,0.003,41
38035,-109756.9099,2770364.336,2011,19.8,14.2,4.14,0.68,0.001,46
38037,-434863.1068,2609458.187,2011,23.3,19.2,4,0.79,0.017,46
38039,-169719.0443,2720223.233,2011,25.1,9.7,4,0.72,0.002,45
38041,-497524.2631,2621810.156,2011,23.7,10.9,4,0.54,0.006,42
38043,-288837.6268,2671176.631,2011,21.5,14.2,4.04,0.46,0.011,42
38045,-195318.4233,2610194.088,2011,21.9,10.3,4.93,0.56,0.003,46
38047,-267818.9261,2612522.172,2011,24.6,13.1,4.53,0.35,0.008,38
38049,-347442.3882,2812395.576,2011,25.7,13.5,4,0.72,0.009,62
38051,-266459.939,2574121.392,2011,22.7,13.9,4.95,0.47,0.007,35
38053,-558216.0428,2771202.095,2011,25.6,12.5,4,0.75,0.01,52
38055,-402600.8737,2746104.528,2011,23.2,10.8,4.01,1.01,0.031,47
38057,-443237.6652,2715451.74,2011,23.5,7.8,4,1.33,0.034,50
38059,-404939.838,2647539.421,2011,22.1,9.8,4.01,1.1,0.037,43
38061,-476377.4847,2816227.077,2011,26.8,13.7,4.01,0.73,0.022,50
38063,-165135.7257,2771405.547,2011,22.5,10.5,4,0.63,0.002,46
38065,-407112.6457,2691948.887,2011,22.1,11.5,4,1.08,0.051,42
38067,-115356.1499,2863589.534,2011,22.7,8.7,4.01,0.5,0.001,46
38069,-297645.6249,2811819.802,2011,26.8,12.1,4,0.67,0.005,52
38071,-203812.101,2810714.584,2011,25.7,12.5,4,0.43,0.002,46
38073,-127683.6365,2608597.244,2011,24,8.6,5,0.64,0.002,48
38075,-420717.6955,2869859.64,2011,23.4,8.4,4,0.99,0.016,62
38077,-73249.0497,2586523.974,2011,23.8,10.7,5.25,0.55,0.002,47
38079,-285494.1001,2868979.688,2011,32.3,38.2,4,0.84,0.003,57
38081,-126279.4899,2569927.527,2011,22.7,7.5,5,0.56,0.002,49
38083,-329013.3509,2738805.453,2011,22.1,16.4,4,0.63,0.017,43
38085,-390211.9092,2579730.459,2011,35.6,34.5,4.01,0.6,0.012,46
38087,-574245.7906,2629065.62,2011,21.7,11,4,0.54,0.002,43
38089,-509554.843,2664638.627,2011,23,10.2,4,0.51,0.009,41
38091,-130862.4631,2719301.146,2011,22.8,8.2,4.17,0.6,0.002,46
38093,-226114.6719,2668886.423,2011,25.3,11.8,4.1,0.49,0.005,43
38095,-241588.1935,2857735.583,2011,21.8,10.2,4,0.61,0.002,49
38097,-88144.93938,2718431.623,2011,19.5,9.9,4.92,0.64,0.001,48
38099,-128776.3027,2820074.106,2011,24.7,11.2,4,0.69,0.001,45
38101,-415245.4009,2814668.181,2011,23.2,9.8,4,0.79,0.018,50
38103,-277144.7277,2737960.864,2011,22.6,10.9,4,0.61,0.006,44
38105,-559293.8282,2838064.878,2011,27.4,8.1,4,0.78,0.021,56
39001,1074058.248,1828471.218,2011,29.9,22.5,10.52,1.47,0.099,87
39003,993096.8989,2035636.131,2011,26.4,19.2,14.15,2.09,0.024,56
39005,1144144.35,2064503.307,2011,24.2,13.1,13.12,1.74,0.045,57
39007,1254518.363,2179063.447,2011,29.7,20.3,11.23,1.55,0.054,65
39009,1187582.958,1899698.374,2011,22.8,35,11.11,2.5,0.239,73
39011,986388.1687,2011020.891,2011,23.5,9.9,14.34,1.9,0.024,63
39013,1264747.198,1988839.342,2011,28.6,15.7,11.86,2.06,0.121,72
39015,1039126.208,1833921.805,2011,29.9,15.6,11.46,1.94,0.132,84
39017,971932.8906,1882600.317,2011,24.2,13.9,13.27,4.2,0.132,66
39019,1246430.25,2049882.226,2011,29.1,16.4,12.14,1.78,0.077,61
39021,1030130.256,1968795.333,2011,26.3,14,14.01,2.01,0.034,67
39023,1032144.424,1944078.035,2011,28.2,19.1,13.6,2.12,0.044,71
39025,1013295.917,1843451.707,2011,24.3,10.9,11.87,2.79,0.158,79
39027,1037251.613,1888033.911,2011,28.3,15.7,12.83,2.22,0.096,76
39029,1268976.43,2074925.104,2011,30.6,17.1,12.23,1.99,0.079,60
39031,1182154.232,2008575.855,2011,27.8,17,12.78,1.91,0.068,67
39033,1090300.926,2057410.889,2011,28,17.3,13.78,1.44,0.037,66
39035,1185002.612,2136071.668,2011,23.6,18.8,12.99,2.96,0.085,60
39037,958962.1456,1959443,2011,26.3,12.9,13.85,2,0.035,54
39039,953655.4148,2093096.679,2011,24.2,11.7,13.91,2.56,0.024,51
39041,1092045.67,1992953.786,2011,15.2,4.5,13.92,2.31,0.034,70
39043,1105440.069,2118743.258,2011,24.3,12.8,14.12,2.03,0.06,62
39045,1131521.905,1938865.95,2011,22.1,11.3,12.7,1.94,0.078,73
39047,1064905.588,1908082.149,2011,29.3,18,13.06,2.24,0.062,75
39049,1096369.482,1958587.759,2011,21.3,18.8,13.97,2.76,0.042,70
39051,979556.8925,2127630.002,2011,24.1,9.8,13.72,2.13,0.039,49
39053,1172799.85,1839831.714,2011,27.1,21.2,10.59,1.49,0.228,83
39055,1223043.818,2150497.263,2011,20.9,8,11.94,2.49,0.079,64
39057,1026432.779,1917879.997,2011,20.1,15.6,13.27,2.4,0.067,69
39059,1221885.161,1986227.817,2011,29.1,19.4,12.06,2.09,0.12,77
39061,978011.0829,1855859.322,2011,22.4,18.5,12.77,3.96,0.173,73
39063,1026256.274,2065881.557,2011,23.3,13.3,14.04,1.99,0.036,56
39065,1031773.147,2028147.797,2011,26.7,19.8,14.36,1.82,0.028,66
39067,1251287.412,2018217.679,2011,30.7,17.4,12.03,2.09,0.097,67
39069,988333.2896,2098509.728,2011,25,10.4,14,2.31,0.036,53
39071,1058157.637,1864734.786,2011,31,21.5,11.92,1.94,0.099,80
39073,1148303.687,1912456.116,2011,26.7,17.3,11.44,1.78,0.136,77
